[2025-01-19T18:17:13.359Z] debug: 	Importing configs...
[2025-01-19T20:17:58.534Z] info: 	[Запрос клиента] 26.92.57.200 \client\mail\dialog\list
[2025-01-19T20:17:58.534Z] info: 	[Запрос клиента] 26.92.57.200 \client\quest\list
[2025-01-19T20:18:00.560Z] info: 	[Запрос клиента] 26.92.57.200 \client\achievement\statistic
[2025-01-19T20:18:00.630Z] info: 	[Запрос клиента] 26.92.57.200 \client\achievement\list
[2025-01-19T20:18:00.815Z] info: 	[Запрос клиента] 26.92.57.200 \client\repeatalbeQuests\activityPeriods
[2025-01-19T20:18:00.816Z] debug: 	[Quest Check] daily quests are still valid.
[2025-01-19T20:18:00.816Z] debug: 	[Quest Check] weekly quests are still valid.
[2025-01-19T20:18:00.816Z] debug: 	[Quest Check] daily_savage quests are still valid.
[2025-01-19T20:18:00.883Z] info: 	[Запрос клиента] 26.92.57.200 \client\survey
[2025-01-19T20:18:06.546Z] debug: 	Saved 1 profiles, took: 168.36ms
[2025-01-19T20:18:20.035Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\info
[2025-01-19T20:18:20.036Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\version
[2025-01-19T20:18:26.545Z] debug: 	Saved 1 profiles, took: 140.13ms
[2025-01-19T20:18:31.577Z] debug: 	Found 1 insurance packages in profile 678d420b00052b2c76b7d68c
[2025-01-19T20:18:46.566Z] debug: 	Saved 1 profiles, took: 141.67ms
[2025-01-19T20:19:01.469Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T20:19:01.470Z] debug: 	event: Move
[2025-01-19T20:19:01.470Z] debug: 	Move item: 678d52aa7030772e4808b145 from slotid: Holster to container: hideout
[2025-01-19T20:19:01.470Z] debug: 	event: Move
[2025-01-19T20:19:01.470Z] debug: 	Move item: 678d56fc7030772e480b1cbc from slotid: Scabbard to container: hideout
[2025-01-19T20:19:01.470Z] debug: 	event: Move
[2025-01-19T20:19:01.470Z] debug: 	Move item: 678d56cf7030772e480b1669 from slotid: FirstPrimaryWeapon to container: main
[2025-01-19T20:19:01.470Z] debug: 	event: Move
[2025-01-19T20:19:01.470Z] debug: 	Move item: 678d56fc7030772e480b1c88 from slotid: SecondPrimaryWeapon to container: 1
[2025-01-19T20:19:01.470Z] debug: 	event: Move
[2025-01-19T20:19:01.470Z] debug: 	Move item: 678d56cf7030772e480b1663 from slotid: main to container: hideout
[2025-01-19T20:19:01.470Z] debug: 	event: Move
[2025-01-19T20:19:01.470Z] debug: 	Move item: 678d56fc7030772e480b205c from slotid: main to container: main
[2025-01-19T20:19:01.470Z] debug: 	event: Move
[2025-01-19T20:19:01.470Z] debug: 	Move item: 678d56cf7030772e480b165f from slotid: main to container: 2
[2025-01-19T20:19:01.470Z] debug: 	event: Move
[2025-01-19T20:19:01.470Z] debug: 	Move item: 678d56fc7030772e480b20a4 from slotid: main to container: hideout
[2025-01-19T20:19:01.470Z] debug: 	event: Move
[2025-01-19T20:19:01.470Z] debug: 	Move item: 678d56cf7030772e480b10fe from slotid: main to container: hideout
[2025-01-19T20:19:01.470Z] debug: 	event: Move
[2025-01-19T20:19:01.470Z] debug: 	Move item: 678d56cf7030772e480b16c7 from slotid: 2 to container: hideout
[2025-01-19T20:19:01.470Z] debug: 	event: Move
[2025-01-19T20:19:01.471Z] debug: 	Move item: 678d56fc7030772e480b2097 from slotid: 3 to container: hideout
[2025-01-19T20:19:01.471Z] debug: 	event: Move
[2025-01-19T20:19:01.471Z] debug: 	Move item: 678d56fc7030772e480b20f9 from slotid: 3 to container: hideout
[2025-01-19T20:19:01.471Z] debug: 	event: Move
[2025-01-19T20:19:01.471Z] debug: 	Move item: 678d56fc7030772e480b20a3 from slotid: 1 to container: hideout
[2025-01-19T20:19:01.471Z] debug: 	event: Move
[2025-01-19T20:19:01.471Z] debug: 	Move item: 678d56fc7030772e480b1c95 from slotid: 1 to container: hideout
[2025-01-19T20:19:01.471Z] debug: 	event: Move
[2025-01-19T20:19:01.471Z] debug: 	Move item: 678d56fc7030772e480b20f7 from slotid: 3 to container: hideout
[2025-01-19T20:19:01.471Z] debug: 	event: Move
[2025-01-19T20:19:01.471Z] debug: 	Move item: 678d56cf7030772e480b16c0 from slotid: pocket4 to container: hideout
[2025-01-19T20:19:01.471Z] debug: 	event: Move
[2025-01-19T20:19:01.471Z] debug: 	Move item: 678d56cf7030772e480b16bf from slotid: pocket3 to container: hideout
[2025-01-19T20:19:01.471Z] debug: 	event: Move
[2025-01-19T20:19:01.471Z] debug: 	Move item: 678d56cf7030772e480b1100 from slotid: pocket2 to container: hideout
[2025-01-19T20:19:01.471Z] debug: 	event: Move
[2025-01-19T20:19:01.471Z] debug: 	Move item: 678d56fc7030772e480b1c97 from slotid: pocket1 to container: hideout
[2025-01-19T20:19:01.471Z] debug: 	event: Move
[2025-01-19T20:19:01.471Z] debug: 	Move item: 678d56cf7030772e480b16c5 from slotid: 12 to container: main
[2025-01-19T20:19:01.471Z] debug: 	event: Move
[2025-01-19T20:19:01.471Z] debug: 	Move item: 678d56cf7030772e480b168e from slotid: 8 to container: main
[2025-01-19T20:19:01.471Z] debug: 	event: Move
[2025-01-19T20:19:01.471Z] debug: 	Move item: 678d56cf7030772e480b16ca from slotid: 7 to container: main
[2025-01-19T20:19:01.471Z] debug: 	event: Move
[2025-01-19T20:19:01.471Z] debug: 	Move item: 678d56cf7030772e480b168e from slotid: main to container: main
[2025-01-19T20:19:01.471Z] debug: 	event: Move
[2025-01-19T20:19:01.471Z] debug: 	Move item: 678d56cf7030772e480b16ca from slotid: main to container: main
[2025-01-19T20:19:01.471Z] debug: 	event: Move
[2025-01-19T20:19:01.471Z] debug: 	Move item: 678d56cf7030772e480b16c5 from slotid: main to container: 2
[2025-01-19T20:19:01.471Z] debug: 	event: Move
[2025-01-19T20:19:01.472Z] debug: 	Move item: 678d56cf7030772e480b16c8 from slotid: 13 to container: main
[2025-01-19T20:19:01.472Z] debug: 	event: Move
[2025-01-19T20:19:01.472Z] debug: 	Move item: 678d56cf7030772e480b10fd from slotid: 10 to container: main
[2025-01-19T20:19:01.472Z] debug: 	event: Move
[2025-01-19T20:19:01.472Z] debug: 	Move item: 678d56cf7030772e480b16c6 from slotid: 14 to container: main
[2025-01-19T20:19:01.472Z] debug: 	event: Move
[2025-01-19T20:19:01.472Z] debug: 	Move item: 678d56fc7030772e480b1cbb from slotid: 9 to container: main
[2025-01-19T20:19:01.472Z] debug: 	event: Move
[2025-01-19T20:19:01.472Z] debug: 	Move item: 678d56cf7030772e480b1673 from slotid: 11 to container: main
[2025-01-19T20:19:01.472Z] debug: 	event: Move
[2025-01-19T20:19:01.472Z] debug: 	Move item: 678d56cf7030772e480b1101 from slotid: 6 to container: main
[2025-01-19T20:19:01.472Z] debug: 	event: Move
[2025-01-19T20:19:01.472Z] debug: 	Move item: 678d56cf7030772e480b16bd from slotid: 5 to container: main
[2025-01-19T20:19:01.472Z] debug: 	event: Move
[2025-01-19T20:19:01.472Z] debug: 	Move item: 678d56cf7030772e480b16bb from slotid: 6 to container: main
[2025-01-19T20:19:01.472Z] debug: 	event: Move
[2025-01-19T20:19:01.472Z] debug: 	Move item: 678d56cf7030772e480b1699 from slotid: 5 to container: main
[2025-01-19T20:19:01.472Z] debug: 	event: Move
[2025-01-19T20:19:01.472Z] debug: 	Move item: 678d56cd7030772e480ad44e from slotid: 4 to container: 7
[2025-01-19T20:19:01.472Z] debug: 	event: Move
[2025-01-19T20:19:01.472Z] debug: 	Move item: 678d56cf7030772e480b16c4 from slotid: 3 to container: main
[2025-01-19T20:19:01.472Z] debug: 	event: Move
[2025-01-19T20:19:01.472Z] debug: 	Move item: 678d56cf7030772e480b1697 from slotid: 4 to container: main
[2025-01-19T20:19:01.472Z] debug: 	event: Move
[2025-01-19T20:19:01.472Z] debug: 	Move item: 678d56cf7030772e480b1677 from slotid: 2 to container: main
[2025-01-19T20:19:01.472Z] debug: 	event: Move
[2025-01-19T20:19:01.472Z] debug: 	Move item: 678d56fc7030772e480b1cbf from slotid: 1 to container: main
[2025-01-19T20:19:01.472Z] debug: 	event: Move
[2025-01-19T20:19:01.472Z] debug: 	Move item: 678d56fc7030772e480b1cbd from slotid: 1 to container: 1
[2025-01-19T20:19:06.581Z] debug: 	Saved 1 profiles, took: 143.49ms
[2025-01-19T20:19:20.036Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\info
[2025-01-19T20:19:20.038Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\version
[2025-01-19T20:19:26.497Z] debug: 	Saved 1 profiles, took: 20.84ms
[2025-01-19T20:19:28.534Z] debug: 	[WS] Пингуем игрока: 678d420b00052b2c76b7d68c
[2025-01-19T20:19:46.653Z] debug: 	Saved 1 profiles, took: 142.87ms
[2025-01-19T20:20:01.468Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T20:20:01.468Z] debug: 	event: Move
[2025-01-19T20:20:01.469Z] debug: 	Move item: 678d56cf7030772e480b1668 from slotid: TacticalVest to container: main
[2025-01-19T20:20:01.469Z] debug: 	event: Move
[2025-01-19T20:20:01.469Z] debug: 	Move item: 678d42481f6da4c584000004 from slotid: hideout to container: cartridges
[2025-01-19T20:20:01.469Z] debug: 	event: Transfer
[2025-01-19T20:20:01.469Z] debug: 	event: Split
[2025-01-19T20:20:01.469Z] debug: 	event: Move
[2025-01-19T20:20:01.470Z] debug: 	Move item: 678d42481f6da4c584000001 from slotid: hideout to container: cartridges
[2025-01-19T20:20:01.470Z] debug: 	event: Transfer
[2025-01-19T20:20:01.470Z] debug: 	event: Move
[2025-01-19T20:20:01.470Z] debug: 	Move item: 678d42487030772e4803195e from slotid: hideout to container: Holster
[2025-01-19T20:20:06.707Z] debug: 	Saved 1 profiles, took: 153.25ms
[2025-01-19T20:20:20.039Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\info
[2025-01-19T20:20:20.040Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\version
[2025-01-19T20:20:26.726Z] debug: 	Saved 1 profiles, took: 146.20ms
[2025-01-19T20:20:46.754Z] debug: 	Saved 1 profiles, took: 145.39ms
[2025-01-19T20:20:58.535Z] debug: 	[WS] Пингуем игрока: 678d420b00052b2c76b7d68c
[2025-01-19T20:21:01.478Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T20:21:01.479Z] debug: 	event: Move
[2025-01-19T20:21:01.479Z] debug: 	Move item: 678d42487030772e4803195f from slotid: mod_magazine to container: pocket1
[2025-01-19T20:21:01.479Z] debug: 	event: Move
[2025-01-19T20:21:01.479Z] debug: 	Move item: 678d42487030772e48031d3f from slotid: mod_magazine to container: hideout
[2025-01-19T20:21:01.479Z] debug: 	event: Move
[2025-01-19T20:21:01.479Z] debug: 	Move item: 678d42487030772e48031d3f from slotid: hideout to container: mod_magazine
[2025-01-19T20:21:01.479Z] debug: 	event: Move
[2025-01-19T20:21:01.479Z] debug: 	Move item: 678d42487030772e48031b1e from slotid: mod_magazine to container: main
[2025-01-19T20:21:01.479Z] debug: 	event: Move
[2025-01-19T20:21:01.479Z] debug: 	Move item: 678d42487030772e48031b1e from slotid: main to container: mod_magazine
[2025-01-19T20:21:01.479Z] debug: 	event: Move
[2025-01-19T20:21:01.479Z] debug: 	Move item: 678d42487030772e48031c1e from slotid: mod_magazine to container: main
[2025-01-19T20:21:01.479Z] debug: 	event: Move
[2025-01-19T20:21:01.479Z] debug: 	Move item: 678d42481f6da4c58400000a from slotid: hideout to container: cartridges
[2025-01-19T20:21:01.480Z] debug: 	event: Split
[2025-01-19T20:21:01.480Z] debug: 	event: Move
[2025-01-19T20:21:01.480Z] debug: 	Move item: 678d42487030772e48031c1e from slotid: main to container: mod_magazine
[2025-01-19T20:21:01.480Z] debug: 	event: Move
[2025-01-19T20:21:01.480Z] debug: 	Move item: 678d42487030772e48031d11 from slotid: mod_magazine to container: main
[2025-01-19T20:21:01.480Z] debug: 	event: Split
[2025-01-19T20:21:01.480Z] debug: 	event: Move
[2025-01-19T20:21:01.480Z] debug: 	Move item: 678d42487030772e48031d11 from slotid: main to container: mod_magazine
[2025-01-19T20:21:01.480Z] debug: 	event: Move
[2025-01-19T20:21:01.480Z] debug: 	Move item: 678d42487030772e48031d73 from slotid: mod_magazine to container: main
[2025-01-19T20:21:01.480Z] debug: 	event: Split
[2025-01-19T20:21:01.480Z] debug: 	event: Move
[2025-01-19T20:21:01.480Z] debug: 	Move item: 678d42487030772e48031d73 from slotid: main to container: mod_magazine
[2025-01-19T20:21:01.480Z] debug: 	event: Move
[2025-01-19T20:21:01.480Z] debug: 	Move item: 678d42487030772e48031e0f from slotid: mod_magazine to container: main
[2025-01-19T20:21:01.480Z] debug: 	event: Move
[2025-01-19T20:21:01.480Z] debug: 	Move item: 678d42487030772e48031e0f from slotid: main to container: mod_magazine
[2025-01-19T20:21:01.482Z] debug: 	event: Move
[2025-01-19T20:21:01.482Z] debug: 	Move item: 678d42487030772e48031979 from slotid: mod_magazine to container: hideout
[2025-01-19T20:21:01.482Z] debug: 	event: Move
[2025-01-19T20:21:01.482Z] debug: 	Move item: 678d42487030772e48031a4a from slotid: mod_magazine to container: main
[2025-01-19T20:21:01.482Z] debug: 	event: Move
[2025-01-19T20:21:01.482Z] debug: 	Move item: 678d42481f6da4c584000002 from slotid: hideout to container: cartridges
[2025-01-19T20:21:01.482Z] debug: 	event: Transfer
[2025-01-19T20:21:01.482Z] debug: 	event: Move
[2025-01-19T20:21:01.482Z] debug: 	Move item: 678d42487030772e48031a4a from slotid: main to container: mod_magazine
[2025-01-19T20:21:06.777Z] debug: 	Saved 1 profiles, took: 143.73ms
[2025-01-19T20:21:20.032Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\info
[2025-01-19T20:21:20.034Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\version
[2025-01-19T20:21:26.811Z] debug: 	Saved 1 profiles, took: 154.40ms
[2025-01-19T20:21:46.950Z] debug: 	Saved 1 profiles, took: 258.52ms
[2025-01-19T20:22:01.481Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T20:22:01.481Z] debug: 	event: Move
[2025-01-19T20:22:01.481Z] debug: 	Move item: 678d42487030772e48031c62 from slotid: mod_magazine to container: hideout
[2025-01-19T20:22:01.481Z] debug: 	event: Move
[2025-01-19T20:22:01.481Z] debug: 	Move item: 678d42487030772e48031c6c from slotid: mod_magazine to container: main
[2025-01-19T20:22:01.481Z] debug: 	event: Split
[2025-01-19T20:22:01.482Z] debug: 	event: Move
[2025-01-19T20:22:01.482Z] debug: 	Move item: 678d42487030772e48031c6c from slotid: main to container: mod_magazine
[2025-01-19T20:22:01.482Z] debug: 	event: Move
[2025-01-19T20:22:01.482Z] debug: 	Move item: 678d42487030772e48031cb4 from slotid: mod_magazine to container: main
[2025-01-19T20:22:01.482Z] debug: 	event: Move
[2025-01-19T20:22:01.482Z] debug: 	Move item: 678d42487030772e48031cac from slotid: mod_magazine to container: main
[2025-01-19T20:22:01.482Z] debug: 	event: Move
[2025-01-19T20:22:01.482Z] debug: 	Move item: 678d42481f6da4c584000006 from slotid: hideout to container: cartridges
[2025-01-19T20:22:01.482Z] debug: 	event: Split
[2025-01-19T20:22:01.482Z] debug: 	event: Move
[2025-01-19T20:22:01.482Z] debug: 	Move item: 678d42487030772e48031cb4 from slotid: main to container: mod_magazine
[2025-01-19T20:22:01.482Z] debug: 	event: Move
[2025-01-19T20:22:01.482Z] debug: 	Move item: 678d42487030772e48031cac from slotid: main to container: mod_magazine
[2025-01-19T20:22:01.482Z] debug: 	event: Move
[2025-01-19T20:22:01.482Z] debug: 	Move item: 678d42487030772e48031b4f from slotid: hideout to container: mod_magazine
[2025-01-19T20:22:01.482Z] debug: 	event: Move
[2025-01-19T20:22:01.482Z] debug: 	Move item: 678d52aa7030772e4808b14c from slotid: mod_magazine to container: hideout
[2025-01-19T20:22:06.734Z] debug: 	Saved 1 profiles, took: 19.74ms
[2025-01-19T20:22:20.038Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\info
[2025-01-19T20:22:20.039Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\version
[2025-01-19T20:22:26.891Z] debug: 	Saved 1 profiles, took: 143.08ms
[2025-01-19T20:22:28.536Z] debug: 	[WS] Пингуем игрока: 678d420b00052b2c76b7d68c
[2025-01-19T20:22:46.910Z] debug: 	Saved 1 profiles, took: 142.84ms
[2025-01-19T20:23:01.487Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T20:23:01.487Z] debug: 	event: Move
[2025-01-19T20:23:01.487Z] debug: 	Move item: 678d52aa7030772e4808b14c from slotid: hideout to container: mod_magazine
[2025-01-19T20:23:01.488Z] debug: 	event: Split
[2025-01-19T20:23:01.488Z] debug: 	event: Swap
[2025-01-19T20:23:01.488Z] debug: 	event: Swap
[2025-01-19T20:23:01.488Z] debug: 	event: Swap
[2025-01-19T20:23:01.488Z] debug: 	event: Split
[2025-01-19T20:23:01.488Z] debug: 	event: Move
[2025-01-19T20:23:01.488Z] debug: 	Move item: 678d56fc7030772e480b1c8e from slotid: hideout to container: hideout
[2025-01-19T20:23:01.488Z] debug: 	event: Move
[2025-01-19T20:23:01.488Z] debug: 	Move item: 678d42487030772e4803190f from slotid: hideout to container: SecuredContainer
[2025-01-19T20:23:01.488Z] debug: 	event: Move
[2025-01-19T20:23:01.488Z] debug: 	Move item: 678d42481f6da4c584000003 from slotid: hideout to container: cartridges
[2025-01-19T20:23:01.488Z] debug: 	event: Swap
[2025-01-19T20:23:01.488Z] debug: 	event: Swap
[2025-01-19T20:23:06.815Z] debug: 	Saved 1 profiles, took: 20.58ms
[2025-01-19T20:23:20.038Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\profile\info
[2025-01-19T20:23:20.040Z] info: 	[Запрос клиента] 26.92.57.200 \launcher\server\version
[2025-01-19T20:23:26.987Z] debug: 	Saved 1 profiles, took: 143.69ms
[2025-01-19T20:23:46.982Z] debug: 	Saved 1 profiles, took: 92.69ms
[2025-01-19T20:23:58.536Z] debug: 	[WS] Пингуем игрока: 678d420b00052b2c76b7d68c
[2025-01-19T20:24:01.482Z] info: 	[Запрос клиента] 26.92.57.200 \client\game\profile\items\moving
[2025-01-19T20:24:01.483Z] debug: 	event: Move
[2025-01-19T20:24:01.483Z] debug: 	Move item: 678d42487030772e48031b1d from slotid: hideout to container: 1
[2025-01-19T20:24:01.483Z] debug: 	event: Move
[2025-01-19T20:24:01.483Z] debug: 	Move item: 678d42487030772e48031cd5 from slotid: hideout to container: 1
[2025-01-19T20:24:01.483Z] debug: 	event: Move
[2025-01-19T20:24:01.483Z] debug: 	Move item: 678d42487030772e48031cd4 from slotid: hideout to container: 2
